name,house,is_male,culture,is_noble,is_married,is_popular,popularity,dead_relations,is_alive,actually_died,age
Jeyne Heddle,Brotherhood Without Banners,0,,0,0,0,0.0334448160535117,0,1,1,24.0
Jeyne Swann,House Swann,0,,0,0,0,0.0167224080267558,0,1,1,-1.0
Jeyne Westerling (wife of Maegor I),House Westerling,0,,1,1,0,0.110367892976588,0,0,0,20.0
Jeyne Waters,Unknown,1,Westeros,0,0,0,0.0735785953177257,0,0,0,100.0
Jeyne Westerling,House Westerling,0,Westermen,1,1,1,0.424749163879598,0,1,1,22.0
Jocelyn Swyft,House Swyft,0,,0,0,0,0.0167224080267558,0,1,1,-1.0
Jodge,House Lannister,1,,0,0,0,0.0033444816053511,0,1,1,-1.0
Joanna Swyft,House Swyft,0,,0,0,0,0.0234113712374581,0,1,1,-1.0
Joanna Lannister,House Lannister,0,Westerman,1,1,0,0.23076923076923,5,0,0,28.0
Johanna Swann,House Swann,0,,0,0,0,0.020066889632107,0,1,1,-1.0
Jommo,Unknown,1,Dothraki,0,0,0,0.0100334448160535,0,1,1,-1.0
Jommy,House Baratheon,1,,0,0,0,0.0033444816053511,0,1,1,-1.0
Jon Cupps,House Cupps,1,,1,1,0,0.0501672240802675,0,1,1,-1.0
Jon Heddle,House Heddle,1,,1,0,0,0.0066889632107023,0,1,1,-1.0
Jon Hollard,House Hollard,1,,1,0,0,0.0267558528428093,0,1,1,-1.0
Jon Penny,House Penny,0,,0,0,0,0.0066889632107023,0,1,1,-1.0
Jon Penrose,House Penrose,1,,1,0,0,0.0167224080267558,0,1,1,-1.0
Jon Pox,Unknown,1,,0,0,0,0.0167224080267558,0,1,1,-1.0
Jon Vance,Unknown,1,,1,0,0,0.0234113712374581,0,1,1,-1.0
Jon Umber (Smalljon),House Umber,1,Northmen,0,0,0,0.0702341137123745,0,0,0,-1.0
Jon Umber (Greatjon),House Umber,1,Northmen,1,0,0,0.183946488294314,0,1,1,-1.0
Jon Waters,Unknown,1,,1,0,0,0.0769230769230769,0,0,0,100.0
Jorquen,Night's Watch,1,,0,0,0,0.0033444816053511,0,1,1,-1.0
Jorgen,House Webber,1,,0,0,0,0.0,0,1,1,-1.0
Joseran,Unknown,0,,1,0,0,0.0033444816053511,0,1,1,-1.0
Joseth,House Stark,1,,0,0,0,0.0301003344481605,0,1,1,-1.0
Joseth Mallister,House Mallister,0,,1,0,0,0.0133779264214046,0,1,1,-1.0
Joss,Unknown,1,,0,0,0,0.0033444816053511,0,1,1,-1.0
Joss the Gloom,Unknown,0,Braavosi,0,0,0,0.0100334448160535,0,1,1,-1.0
Joth Quickbow,Unknown,0,,0,0,0,0.0,0,1,1,-1.0
Josua Willum,House Willum,1,,0,0,0,0.0133779264214046,0,1,1,-1.0
Jurne,Unknown,0,,1,0,0,0.0133779264214046,0,1,1,-1.0
Jothos Slynt,House Slynt,1,,0,0,0,0.0234113712374581,0,1,1,-1.0
Jyck,House Lannister,1,,0,0,0,0.0301003344481605,0,0,0,-1.0
Jyzene,Unknown,0,,0,0,0,0.0133779264214046,0,1,1,-1.0
Kegs,Night's Watch,1,,0,0,0,0.0167224080267558,0,1,1,-1.0
Kella,House Baelish,0,,0,0,0,0.0033444816053511,0,1,1,-1.0
Kemmett Pyke,Unknown,0,Ironborn,0,0,0,0.0100334448160535,0,1,1,-1.0
Kenned,Unknown,0,Ironborn,0,0,0,0.0066889632107023,0,0,0,-1.0
Ketter,Night's Watch,0,,0,0,0,0.0,0,1,1,-1.0
Kirby Pimm,Unknown,1,,1,0,0,0.0,0,1,1,-1.0
Kojja Mo,Unknown,0,Summer Isles,0,0,0,0.0167224080267558,0,1,1,-1.0
Kirth Vance,House Vance of Atranta,1,,0,0,0,0.0267558528428093,0,1,1,-1.0
Koss,Unknown,1,,0,0,0,0.0367892976588628,0,0,0,-1.0
Kromm,House Greyjoy,0,ironborn,0,0,0,0.0066889632107023,0,0,0,-1.0
Kurz,Unknown,1,,0,0,0,0.0367892976588628,0,0,0,-1.0
Kyle,Unknown,1,,1,0,0,0.0267558528428093,0,1,1,-1.0
Kyle (brotherhood),Brotherhood without banners,0,,0,0,0,0.0,0,0,0,-1.0
Kyle Royce,House Royce,1,,0,0,0,0.020066889632107,0,1,1,-1.0
Kyleg,Unknown,0,Free Folk,0,0,0,0.0100334448160535,0,1,1,-1.0
Kym,Unknown,0,,1,0,0,0.0,0,1,1,-1.0
Lamprey,House Baratheon of Dragonstone,1,,0,0,0,0.0100334448160535,0,1,1,-1.0
Lancel V Lannister,Unknown,0,,0,0,0,0.020066889632107,0,1,1,-1.0
Lanna,Unknown,0,,0,0,0,0.020066889632107,0,1,1,20.0
Lanna (Happy Port),Happy Port,0,Braavosi,0,0,0,0.0267558528428093,0,1,1,19.0
Larraq,Unknown,1,Ghiscari,0,0,0,0.020066889632107,0,1,1,-1.0
Layna,Unknown,0,,0,0,0,0.0234113712374581,0,1,1,26.0
Lem,Brotherhood without banners,1,,0,0,0,0.0836120401337792,0,1,1,-1.0
Leana Frey,House Frey,0,,0,0,0,0.0735785953177257,0,1,1,6.0
Lennocks,Unknown,1,,0,0,0,0.0033444816053511,0,1,1,-1.0
Lem (Standfast),House Osgrey,0,,0,0,0,0.0133779264214046,0,0,0,100.0
Lenn,Unknown,0,Free Folk,0,0,0,0.0066889632107023,0,1,1,-1.0
Lenyl,Unknown,1,Free Folk,0,0,0,0.0100334448160535,0,1,1,-1.0
Lenwood Tawney,House Tawney,1,Ironborn,0,0,0,0.0100334448160535,0,1,1,-1.0
Leo Tyrell (Longthorn),House Tyrell,1,Reach,1,0,0,0.0535117056856187,0,1,1,-1.0
Leona Tyrell,House Tyrell,0,,0,0,0,0.123745819397993,0,1,1,-1.0
Leo Tyrell (son of Victor),House Tyrell,1,,1,1,0,0.130434782608695,0,1,1,-1.0
Lester,House Lannister,0,,0,0,0,0.0167224080267558,0,1,1,-1.0
Lew (guard),House Stark,0,Northmen,0,0,0,0.0,0,1,1,-1.0
Lewis Lanster,Windblown,1,,0,0,0,0.0066889632107023,0,1,1,-1.0
Lewys Piper,House Piper,1,Rivermen,0,0,0,0.0334448160535117,0,1,1,-1.0
Leyla Hightower,House Hightower,0,,0,1,0,0.0501672240802675,0,1,1,-1.0
Lia Serry,House Serry,0,,0,1,0,0.137123745819397,0,1,1,-1.0
Liane Vance,House Vance of Wayfarer's Rest,0,,0,0,0,0.0167224080267558,0,1,1,-1.0
Lister,Unknown,1,,0,0,0,0.0033444816053511,0,1,1,-1.0
Long Lew,House Tully,1,,0,0,0,0.0,0,1,1,-1.0
Lorcas,Unknown,1,,0,0,0,0.0100334448160535,0,1,1,64.0
Lorent Lorch,House Lorch,0,,1,0,0,0.0100334448160535,0,1,1,-1.0
Lorimer,House Lefford,1,,1,0,0,0.0133779264214046,0,0,0,-1.0
Lorren,Unknown,1,,0,0,0,0.0234113712374581,0,0,0,-1.0
Lothar,Unknown,1,,1,0,0,0.0,0,1,1,-1.0
Lorent Tyrell,House Tyrell,0,,0,0,0,0.127090301003344,0,1,1,-1.0
Lotho Lornel,Unknown,0,Braavosi,0,0,0,0.0066889632107023,0,1,1,-1.0
Lucan,House Whent,1,,0,0,0,0.0133779264214046,0,0,0,-1.0
Lucamore Strong,House Strong,1,,1,0,0,0.0167224080267558,0,1,1,-1.0
Lucantine Woodwright,Unknown,0,,1,0,0,0.0100334448160535,0,1,1,-1.0
Lucas Nayland,House Nayland,0,,1,0,0,0.0033444816053511,0,1,1,-1.0
Lucas Roote,House Roote,1,,0,0,0,0.0133779264214046,0,0,0,-1.0
Lucifer Hardy,House Hardy,1,,1,0,0,0.0066889632107023,0,1,1,-1.0
Luco Prestayn,Unknown,0,Braavosi,0,0,0,0.0033444816053511,0,1,1,-1.0
Lucimore Botley,House Botley,0,Ironborn,0,0,0,0.0468227424749163,0,1,1,-1.0
Lucos,Unknown,1,,0,0,0,0.0066889632107023,0,1,1,-1.0
Luke of Longtown,Night's Watch,0,,0,0,0,0.0133779264214046,0,1,1,-1.0
Lucas Tyrell,House Tyrell,1,,0,0,0,0.123745819397993,0,1,1,-1.0
Lum,House Lannister,1,westermen,0,0,0,0.0133779264214046,0,1,1,-1.0
Luton,House Bolton,1,Northmen,0,0,0,0.0234113712374581,0,0,0,-1.0
Luthor Tyrell (son of Moryn),House Tyrell,0,,1,1,0,0.130434782608695,0,1,1,-1.0
Luthor Tyrell (son of Theodore),House Tyrell,1,,0,0,0,0.137123745819397,0,1,1,-1.0
Lymond Mallister,House Mallister,0,,1,0,0,0.0133779264214046,0,1,1,-1.0
Lync,Night's Watch,0,,0,0,0,0.0066889632107023,0,1,1,-1.0
Lyonel (knight),House Lannister,1,,1,0,0,0.0133779264214046,0,1,1,-1.0
Lyonel Bentley,Queensguard,0,,1,0,0,0.0133779264214046,0,0,0,-1.0
Lyonel Tyrell (lord),House Tyrell,1,Reach,1,0,0,0.020066889632107,0,0,0,-1.0
Lysa Meadows,House Meadows,0,,0,1,0,0.130434782608695,0,1,1,-1.0
Lyonel Tyrell (son of Leo),House Tyrell,0,,0,0,0,0.130434782608695,0,1,1,-1.0
Maddy,House Arryn,0,,0,0,0,0.0133779264214046,0,1,1,-1.0
Maerie (Goodwife),Unknown,0,,1,0,0,0.0033444816053511,0,1,1,-1.0
Maerie (Whore),Unknown,0,,0,0,0,0.0033444816053511,0,0,0,-1.0
Maggy,Unknown,1,,0,0,0,0.0568561872909698,0,1,1,-1.0
Malcolm,Unknown,0,,1,0,0,0.0066889632107023,0,1,1,-1.0
Malleon,Unknown,1,,1,0,0,0.0167224080267558,0,1,1,-1.0
Malliard,Alchemists' Guild,1,,1,0,0,0.0066889632107023,0,1,1,-1.0
Mallor (Knight),Unknown,1,,1,0,0,0.0,0,1,1,-1.0
Mallor,House Lannister,0,,0,0,0,0.0066889632107023,0,1,1,-1.0
Manfred Dondarrion,House Dondarrion,1,,1,0,0,0.0100334448160535,0,1,1,-1.0
Manfred Lothston,House Lothston,1,,0,0,0,0.0100334448160535,0,1,1,-1.0
Manfred Swann,House Swann,0,,1,0,0,0.0167224080267558,0,1,1,-1.0
Manfryd Lothston,House Lothston,1,,0,0,0,0.0066889632107023,0,1,1,-1.0
Manfryd Yew,House Yew,0,,1,0,0,0.020066889632107,0,1,1,-1.0
Marei,Chataya's brothel,1,,0,0,0,0.0434782608695652,0,1,1,25.0
Marghaz zo Loraq,House of Loraq,1,Ghiscari,0,0,0,0.0334448160535117,0,1,1,-1.0
Maris,Unknown,0,Free folk,0,0,0,0.0066889632107023,0,1,1,-1.0
Marq Grafton,House Grafton,1,,0,0,0,0.0301003344481605,0,0,0,-1.0
Martyn Mullendore,House Mullendore,0,,1,0,0,0.0066889632107023,0,1,1,-1.0
Maslyn,Night's Watch,0,,0,0,0,0.0133779264214046,0,0,0,-1.0
Mathos Mallarawan,Unknown,0,Qartheen,0,0,0,0.0167224080267558,0,1,1,-1.0
Matrice,House Baratheon of Dragonstone,0,,0,0,0,0.0033444816053511,0,1,1,-1.0
Matt,Unknown,1,,0,0,0,0.0033444816053511,0,1,1,-1.0
Maynard,Unknown,1,,1,0,0,0.0133779264214046,0,1,1,-1.0
Maynard Plumm,House Plumm,1,,1,0,0,0.0234113712374581,0,1,1,-1.0
Mazdhan zo Loraq,House of Loraq,1,Ghiscaricari,0,0,0,0.0100334448160535,0,1,1,-1.0
Mebble,Unknown,1,,0,0,0,0.0066889632107023,0,1,1,-1.0
Meha,Unknown,0,Free Folk,0,0,0,0.0066889632107023,0,1,1,-1.0
Mela,House Arryn,0,,0,0,0,0.0100334448160535,0,1,1,-1.0
Meizo Mahr,Unknown,0,,0,0,0,0.0066889632107023,0,1,1,-1.0
Melaquin,Unknown,0,,1,0,0,0.0,0,1,1,-1.0
Medwick Tyrell,Unknown,1,,1,0,0,0.120401337792642,0,1,1,-1.0
Meliana,Unknown,0,,0,0,0,0.0,0,1,1,-1.0
Melicent,Unknown,0,,0,0,0,0.0033444816053511,0,1,1,-1.0
Mellei,House Martell,0,,0,0,0,0.0100334448160535,0,1,1,-1.0
Melly,Brotherhood Without Banners,0,,0,0,0,0.0033444816053511,0,1,1,-1.0
Mellos,Unknown,1,,1,0,0,0.237458193979933,0,1,1,-1.0
Meralyn,Happy Port,0,Braavosi,0,0,0,0.0267558528428093,0,1,1,-1.0
Merling Queen,Unknown,0,Braavosi,0,0,0,0.020066889632107,0,1,1,-1.0
Mero,Second Sons,1,Braavosi,0,0,0,0.0468227424749163,0,0,0,-1.0
Merrell Florent,House Florent,1,,0,0,0,0.0668896321070234,0,1,1,-1.0
Michael Mertyns,House Mertyns,1,,1,0,0,0.0066889632107023,0,1,1,-1.0
Miklaz,Unknown,0,Ghiscari,1,0,0,0.0167224080267558,0,1,1,-1.0
Mollander,Unknown,1,,0,0,0,0.0367892976588628,0,1,1,-1.0
Mollos,Unknown,0,,1,0,0,0.0100334448160535,0,1,1,-1.0
Moonshadow,Unknown,0,Braavos,0,0,0,0.0100334448160535,0,1,1,-1.0
Moreo Tumitis,Unknown,1,,0,0,0,0.0100334448160535,0,1,1,37.0
Morgarth,House Baelish,1,,1,0,0,0.0167224080267558,0,1,1,-1.0
Moro,Unknown,1,Dothraki,0,0,0,0.0167224080267558,0,1,1,-1.0
Morra,House Martell,0,,0,0,0,0.0100334448160535,0,1,1,-1.0
Morrec,House Lannister,1,,0,0,0,0.0267558528428093,0,0,0,-1.0
Mors Manwoody,House Manwoody,1,,0,0,0,0.0234113712374581,0,1,1,-1.0
Mortimer Boggs,House Boggs,1,,1,0,0,0.0133779264214046,0,1,1,-1.0
Mors Martell (brother of Doran),House Martell,1,,0,0,0,0.0668896321070234,0,0,0,0.0
Mother Mole,Unknown,0,Free Folk,0,0,0,0.0434782608695652,0,1,1,-1.0
Mudge (brotherhood),Brotherhood without banners,0,,0,0,0,0.0,0,1,1,-1.0
Mudge (miller),Unknown,1,,0,0,0,0.0033444816053511,0,1,1,-1.0
Mudge (swineherd),House Osgrey,1,,0,0,0,0.0,0,1,1,-1.0
Munciter,Alchemists' Guild,1,,1,0,0,0.0066889632107023,0,1,1,-1.0
Mully,Night's Watch,1,,0,0,0,0.0501672240802675,0,1,1,-1.0
Murch,Unknown,1,,0,0,0,0.0100334448160535,0,1,1,-1.0
Murch (Winterfell),House Stark,1,Northmen,0,0,0,0.0033444816053511,0,1,1,-1.0
Myles (squire),House Tully,1,,0,0,0,0.0133779264214046,0,0,0,-1.0
Myrtle,Unknown,0,Free Folk,0,0,0,0.0468227424749163,0,0,0,-1.0
Nage,House Bolton,1,,0,0,0,0.0033444816053511,0,1,1,-1.0
Nail,Second Sons,0,,0,0,0,0.0133779264214046,0,1,1,-1.0
Narbert,Unknown,0,,1,0,0,0.0267558528428093,0,1,1,-1.0
Narbo,Unknown,0,Braavosi,0,0,0,0.0100334448160535,0,1,1,-1.0
Nan,House Stark,0,,0,0,0,0.0969899665551839,0,1,1,-1.0
Ned (ferryman),Unknown,1,,0,0,0,0.0033444816053511,0,1,1,-1.0
Nella,Unknown,0,Free Folk,0,1,0,0.020066889632107,0,1,1,-1.0
Ned Woods,House Woods,1,Northmen,0,0,0,0.0167224080267558,0,1,1,-1.0
Nissa Nissa,Unknown,1,,0,1,0,0.020066889632107,0,1,1,-1.0
Nightingale,Unknown,0,,0,0,0,0.0167224080267558,0,1,1,-1.0
Nolla,Unknown,0,,1,0,0,0.0,0,1,1,-1.0
Norjen,Drowned men,0,Ironmen,0,0,0,0.0066889632107023,0,1,1,-1.0
Norren,Unknown,1,,1,0,0,0.0167224080267558,0,1,1,-1.0
Nymos,Unknown,0,,1,0,0,0.0066889632107023,0,1,1,-1.0
Normund Tyrell,Unknown,0,,1,0,0,0.127090301003344,0,1,1,-1.0
Ocley,Unknown,0,,1,0,0,0.0066889632107023,0,1,1,-1.0
Ogo,Unknown,1,Dothraki,0,0,0,0.0367892976588628,0,0,0,-1.0
Old Crackbones,Unknown,1,,0,0,0,0.0,0,1,1,-1.0
Old Grey Gull,Drowned men,1,Ironborn,0,0,0,0.0100334448160535,0,1,1,-1.0
Old Tattersalt,Night's Watch,1,,0,0,0,0.0133779264214046,0,1,1,-1.0
Old Henly,Night's Watch,1,,0,0,0,0.0133779264214046,0,0,0,79.0
Olyvar Oakheart,House Oakheart,1,,1,0,0,0.0234113712374581,0,0,0,-1.0
Olene Tyrell,House Tyrell,0,,0,1,0,0.127090301003344,0,1,1,-1.0
Orbelo,Unknown,1,Braavosi,0,0,0,0.0133779264214046,0,1,1,-1.0
Orivel,Kingsguard,1,,1,0,0,0.0033444816053511,0,1,1,-1.0
Orell,Unknown,1,Free Folk,0,0,0,0.0802675585284281,0,0,0,-1.0
Ormond (knight),Unknown,0,,1,0,0,0.0,0,0,0,-1.0
Ormond Osgrey,House Osgrey,0,,1,0,0,0.0100334448160535,0,1,1,-1.0
Ormond Westerling,House Westerling,0,,1,0,0,0.0,0,1,1,-1.0
Oro Tendyris,Unknown,1,Braavosi,0,0,0,0.0133779264214046,0,1,1,-1.0
Ormund Wylde,House Wylde,1,,1,0,0,0.0133779264214046,0,1,1,-1.0
Osmynd,Faith of the Seven,0,,0,0,0,0.0033444816053511,0,1,1,-1.0
Ossy,House Royce of the Gates of the Moon,0,,0,0,0,0.0100334448160535,0,1,1,-1.0
Oswyn,Kingswood Brotherhood,0,,0,0,0,0.0033444816053511,0,1,1,-1.0
Othor,Night's Watch,1,,0,0,0,0.0568561872909698,0,0,0,-1.0
Otter Gimpknee,Unknown,0,,0,0,0,0.0066889632107023,0,1,1,-1.0
Ottomore,Unknown,1,,0,0,0,0.0066889632107023,0,1,1,-1.0
Owen (brother of Meribald),Unknown,1,,0,0,0,0.0133779264214046,0,1,1,-1.0
Owen,Night's Watch,1,,0,0,0,0.0367892976588628,0,1,1,-1.0
Owen Inchfield,House Inchfield,0,,1,0,0,0.0133779264214046,0,1,1,-1.0
Palla,House Stark,0,Northmen,0,0,0,0.020066889632107,1,1,1,-1.0
Pate (Old),Unknown,1,,0,0,0,0.0066889632107023,0,1,1,-1.0
Pate (Mory),Unknown,1,,0,0,0,0.0033444816053511,0,1,1,-1.0
Pate (Lancewood),Unknown,1,,0,0,0,0.0033444816053511,0,1,1,-1.0
Pate (Pinchbottom),Unknown,0,,0,0,0,0.0033444816053511,0,0,0,-1.0
Pate (Night's Watch),Night's Watch,0,,0,0,0,0.0066889632107023,0,1,0,-1.0
Pate (Shermer's Grove),Unknown,1,,0,0,0,0.0033444816053511,0,1,1,-1.0
Pate (Standfast),House Osgrey,1,,0,0,0,0.0133779264214046,0,0,1,100.0
Penny Jenny,Unknown,0,,0,0,0,0.0033444816053511,0,1,1,-1.0
Penny,Second Sons,0,,0,0,0,0.187290969899665,0,1,1,24.0
Perros Blackmont,House Blackmont,1,Dornish,0,0,0,0.020066889632107,0,1,1,-1.0
Perwyn Osgrey,House Osgrey,0,,1,0,0,0.0066889632107023,0,1,1,-1.0
Peter Plumm,House Plumm,1,,1,0,0,0.0267558528428093,0,1,1,-1.0
Plummer,House Ashford,0,,1,0,0,0.0,0,1,1,-1.0
Poetess,Unknown,0,Braavosi,0,0,0,0.0100334448160535,0,1,1,-1.0
Pollitor,Alchemists' Guild,1,,1,0,0,0.0100334448160535,0,1,1,-1.0
Porridge,House Baratheon of Dragonstone,1,,0,0,0,0.0066889632107023,0,1,1,-1.0
Porther,House Stark,1,northmen,0,0,0,0.0100334448160535,0,1,1,-1.0
Portifer Woodwright,Unknown,0,,1,0,0,0.0100334448160535,0,1,1,-1.0
Poul Pemford,House Pemford,1,,0,0,0,0.0066889632107023,0,0,0,-1.0
Poxy Tym,House Stark,1,northmen,0,0,0,0.0100334448160535,0,0,0,-1.0
Praed,Unknown,1,,0,0,0,0.0167224080267558,0,0,0,-1.0
Puckens,House Lannister,0,,0,0,0,0.0133779264214046,0,1,1,-1.0
Pudding,Unknown,0,,0,0,0,0.0033444816053511,0,1,1,-1.0
Puddingfoot,Brotherhood without banners,0,,0,0,0,0.0033444816053511,0,1,1,-1.0
Qalen,House Greyjoy,1,,1,0,0,0.0100334448160535,0,1,1,-1.0
Qarl the Thrall,Unknown,0,Ironborn,0,0,0,0.0167224080267558,0,1,1,-1.0
Qarl Kenning,House Kenning of Harlaw,0,Ironborn,0,0,0,0.0066889632107023,0,1,1,-1.0
Qarl Correy,House Velaryon,1,,1,0,0,0.0267558528428093,0,1,1,-1.0
Qarl Shepherd,House Shepherd,0,Ironborn,0,0,0,0.0066889632107023,0,1,1,-1.0
Qarl Quickaxe,Unknown,1,Ironmen,0,0,0,0.0033444816053511,0,1,1,-1.0
Qos,Unknown,1,,1,0,0,0.0033444816053511,0,1,1,-1.0
Quellon Humble,House Humble,1,Ironborn,0,0,0,0.020066889632107,0,1,1,-1.0
Quaro,Unknown,0,Dothraki,0,0,0,0.0301003344481605,0,0,0,-1.0
Aelinor Penrose,House Penrose,0,,1,1,0,0.163879598662207,0,1,1,-1.0
Aemon Estermont,House Estermont,1,Stormlands,1,0,0,0.0301003344481605,0,1,1,-1.0
Aemon Rivers,House Frey,1,,1,0,0,0.0334448160535117,0,1,1,-1.0
Aglantine,Faith of the Seven,0,,0,0,0,0.0133779264214046,0,1,1,-1.0
Aladale Wynch,House Wynch,1,Ironborn,1,0,0,0.020066889632107,0,0,0,-1.0
Albett,Night's Watch,1,,0,0,0,0.0334448160535117,0,1,1,-1.0
Albar Royce,House Royce of the Gates of the Moon,1,,1,0,0,0.0334448160535117,0,1,1,-1.0
Alesander Staedmon,House Staedmon,0,,1,0,0,0.0133779264214046,0,1,1,-1.0
Alekyne Florent,House Florent,1,,1,0,0,0.0668896321070234,0,1,1,-1.0
Alesander Frey,House Frey,0,,0,0,0,0.1438127090301,0,1,1,40.0
Alester Norcross,House Norcross,1,,0,0,0,0.0802675585284281,0,1,1,15.0
Allard Seaworth,House Seaworth,1,,1,0,0,0.0635451505016722,0,0,0,-1.0
Allar Deem,City Watch of King's Landing,1,,0,0,0,0.0434782608695652,0,0,0,-1.0
Alla Tyrell,House Tyrell,0,,0,0,0,0.150501672240802,0,1,1,19.0
Alyn Cockshaw,House Cockshaw,1,,1,0,0,0.040133779264214,0,0,0,-1.0
Alyce Graceford,House Graceford,0,,1,0,0,0.0234113712374581,0,1,1,-1.0
Alyn Connington,House Connington,0,,1,0,0,0.060200668896321,0,1,1,-1.0
Alyn Ambrose,House Ambrose,1,,0,0,0,0.0334448160535117,0,1,1,-1.0
Alyn Estermont,House Estermont,1,Stormlands,1,0,0,0.0267558528428093,0,1,1,-1.0
Alyn Stackspear,House Stackspear,0,,1,0,0,0.0267558528428093,0,1,1,-1.0
Alyn Frey,House Frey,1,,0,0,0,0.137123745819397,0,1,1,10.0
Alyn Haigh,House Haigh,0,,0,0,0,0.0735785953177257,0,1,1,49.0
Alysanne Bulwer,House Bulwer,0,,1,0,0,0.153846153846153,0,1,1,14.0
Alysanne Lefford,House Lefford,0,,1,0,0,0.0133779264214046,0,1,1,-1.0
Alys Frey,House Frey,0,,0,1,0,0.0668896321070234,0,1,1,-1.0
Alyssa Blackwood,House Blackwood,0,,1,1,0,0.0969899665551839,0,0,0,-1.0
Alyx Frey,House Frey,0,,0,0,0,0.1438127090301,0,1,1,23.0
Amarei Crakehall,House Crakehall,0,,0,1,0,0.153846153846153,0,0,0,19.0
Ambrose Butterwell,House Butterwell,1,,1,1,1,0.414715719063545,0,0,0,100.0
Andar Royce,House Royce,1,Valemen,1,0,0,0.040133779264214,0,1,1,-1.0
Andros Brax,House Brax,1,,1,0,0,0.0535117056856187,0,0,0,-1.0
Antario Jast,House Jast,1,,1,1,0,0.0802675585284281,0,1,1,-1.0
Andrew Estermont,House Estermont,1,,1,0,0,0.0367892976588628,0,1,1,-1.0
Annara Farring,House Farring,0,,1,1,0,0.0635451505016722,0,1,1,-1.0
Ardrian Celtigar,House Celtigar,1,,1,0,0,0.0434782608695652,0,1,1,76.0
Anya Waynwood,House Waynwood,0,,1,0,0,0.0869565217391304,0,1,1,-1.0
Androw Frey,House Frey,1,,0,0,0,0.133779264214046,0,1,1,10.0
Armond Caswell,House Caswell,1,,1,0,0,0.0066889632107023,0,1,1,-1.0
Arthur Ambrose,House Ambrose,1,,1,1,0,0.060200668896321,0,1,1,-1.0
Arthor Karstark,House Karstark,1,Northmen,0,0,0,0.0434782608695652,0,1,1,-1.0
Arwyn Frey,House Frey,0,,0,0,0,0.0468227424749163,0,1,1,20.0
Artos Stark,House Stark,1,Northmen,0,1,0,0.103678929765886,0,1,1,-1.0
Arwood Frey,House Frey,1,,1,1,0,0.163879598662207,0,1,1,42.0
Lord Ashford,House Ashford,1,Reach,1,0,0,0.0100334448160535,0,1,1,-1.0
Azzak,House of Ghazeen,0,Ghiscari,1,0,0,0.0167224080267558,0,1,1,-1.0
Baelor Hightower,House Hightower,1,,1,1,0,0.0668896321070234,0,1,1,-1.0
Balman Byrch,House Byrch,1,,1,1,0,0.0735785953177257,0,0,0,-1.0
Barth,Faith of the Seven,1,,0,0,1,0.354515050167224,0,0,0,-1.0
Bayard Norcross,House Norcross,0,,1,0,0,0.020066889632107,0,1,1,-1.0
Bedwyck,Night's Watch,1,,0,0,0,0.0501672240802675,0,1,1,-1.0
Barthogan Stark,House Stark,1,Northmen,1,0,0,0.127090301003344,0,1,1,-1.0
Bellena Hawick,House Hawick,0,,0,1,0,0.133779264214046,0,1,1,-1.0
Benedar Belmore,House Belmore,1,,1,0,0,0.0267558528428093,0,1,1,-1.0
Benedict Broom,House Broom,0,,1,0,0,0.020066889632107,0,1,1,-1.0
Bennard Brune,House Brune of Brownhollow,1,,1,0,0,0.0100334448160535,0,1,1,-1.0
Benfrey Frey,House Frey,1,,1,1,0,0.0735785953177257,0,0,0,28.0
Beren Tallhart,House Tallhart,1,Northmen,0,0,0,0.0702341137123745,0,1,1,16.0
Berena Hornwood,House Hornwood,0,Northmen,0,1,0,0.0635451505016722,0,1,1,-1.0
Beth Cassel,House Cassel,0,Northmen,0,0,0,0.0702341137123745,0,1,1,16.0
Beron Stark,House Stark,1,Northmen,1,1,0,0.234113712374581,0,1,1,-1.0
Bhakaz zo Loraq,House of Loraq,1,Ghiscari,1,0,0,0.0033444816053511,0,1,1,-1.0
Bethany Redwyne,House Redwyne,0,,1,1,0,0.060200668896321,0,1,1,-1.0
Bethany Rosby,House Rosby,0,,1,1,0,0.0668896321070234,0,0,0,17.0
Black Bernarr,Night's Watch,1,,0,0,0,0.020066889632107,0,1,1,-1.0
Betharios of Braavos,House Frey,0,,0,1,0,0.140468227424749,0,1,1,-1.0
Boremund Harlaw,House Harlaw of Harridan Hill,1,Ironborn,1,0,0,0.0635451505016722,0,1,1,-1.0
Bradamar Frey,House Frey,1,,0,0,0,0.140468227424749,0,1,1,16.0
Branston Cuy,House Cuy,0,,1,0,0,0.0066889632107023,0,1,1,-1.0
Brandon Tallhart,House Tallhart,1,Northmen,0,0,0,0.060200668896321,0,1,1,21.0
Bryan Fossoway,House Fossoway of Cider Hall,1,,1,0,0,0.0267558528428093,0,0,0,-1.0
Bryan Frey,House Frey,1,,0,0,0,0.100334448160535,0,1,1,24.0
Bryen Farring,House Farring,1,,0,0,0,0.0334448160535117,0,0,0,-1.0
Bryen Caron,House Caron,1,,1,0,0,0.0267558528428093,0,0,0,-1.0
Burton Crakehall,House Crakehall,1,,1,0,0,0.0367892976588628,0,0,0,-1.0
Craghas Drahar,Kingdom of the Three Daughters,1,Myrish,0,0,0,0.0167224080267558,0,0,0,-1.0
Carolei Waynwood,House Waynwood,0,,0,1,0,0.140468227424749,0,1,1,-1.0
Lord Caswell,House Caswell,1,,1,0,0,0.0133779264214046,0,1,1,-1.0
Cayn,House Stark,1,Northmen,0,0,0,0.0301003344481605,0,0,0,-1.0
